2|6907|274132493|160264612|20|2| ||86|1001|NULL|27805|NULL|119.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|119.99|59.99|59.99|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274132737|160265797|10|2| ||86|1001|NULL|702266|NULL|34.97|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|34.97|24.98|24.98|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274133658|160265706|20|2| ||1156|1101|NULL|711920|NULL|229.95|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|229.95|114.97|114.97|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274134064|160265748|10|2| ||523|1001|NULL|805831|NULL|175.00|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|175.00|155.00|155.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274137301|160269895|30|2| ||455|1001|NULL|1179542|NULL|140.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|140.00|140.00|140.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274146537|160275529|20|2| ||1254|1001|NULL|35744|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274148544|160277124|20|2| ||10052|1001|NULL|211698|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274149171|160277812|10|2| ||8975|1001|NULL|840333|NULL|90.98|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|90.98|64.60|64.60|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274149289|160277828|20|2| ||4256|1001|NULL|211698|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6903|274121678|160276455|10|2| ||1848|1100|NULL|586669|NULL|220.00|-1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|-220.00|220.00|-220.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274127650|160281746|20|2| ||497|1001|NULL|1179733|NULL|140.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|140.00|140.00|140.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274132598|160265776|10|2| ||5721|1001|NULL|6956|NULL|99.95|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|79.96|79.96|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274133811|160266896|10|2| ||4208|1001|NULL|854801|NULL|99.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|99.95|99.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274137852|160279328|10|2| ||537|1001|NULL|704034|NULL|129.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|129.95|129.95|129.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274140097|160270508|10|2| ||770|1100|NULL|710616|NULL|239.95|-1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|-239.95|239.95|-239.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6904|274099473|160275822|20|2| ||2591|1001|NULL|758065|NULL|155.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|155.00|155.00|155.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274106367|160281906|10|2| ||2785|1001|NULL|684422|NULL|89.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|89.95|89.95|89.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274117704|160273185|10|2| ||929|1100|NULL|840466|NULL|275.00|-1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|-275.00|275.00|-275.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274128760|160271684|10|2| ||1703|1001|NULL|704040|NULL|129.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|129.95|129.95|129.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274129657|160268553|10|2| ||1137|1001|NULL|240665|NULL|380.00|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|380.00|360.00|360.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274150273|160280581|10|2| ||5062|1001|NULL|838599|NULL|259.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|259.95|259.95|259.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274116021|160271887|20|2| ||2270|1101|NULL|559595|NULL|275.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|275.00|275.00|275.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274129503|160272316|10|2| ||1697|1001|NULL|703138|NULL|169.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|169.95|169.95|169.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274135442|160277019|10|2| ||3210|1001|NULL|567969|NULL|164.95|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|164.95|144.95|144.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274136081|160277767|20|2| ||449|1001|NULL|35744|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274137779|160270237|20|2| ||535|1001|NULL|704919|NULL|129.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|129.95|129.95|129.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274145760|160274756|20|2| ||5622|1001|NULL|35744|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274145862|160276787|10|2| ||1191|1001|NULL|1101605|NULL|9.99|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|9.99|9.99|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274147151|160277884|10|2| ||1437|1001|NULL|581699|NULL|69.97|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|69.97|34.98|34.98|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274148878|160277443|20|2| ||5062|1001|NULL|222753|NULL|79.98|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|79.98|39.99|39.99|| ||NULL|NULL|||WATCH|11699||1|2012-01-22|NULL
2|6903|274114441|160270878|10|2| ||2912|1001|NULL|559604|NULL|160.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|160.00|160.00|160.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274122489|160266735|10|2| ||474|1001|NULL|211698|NULL|9.99|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|9.99|9.99|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6904|274127603|160266340|10|2| ||3186|1100|NULL|704076|NULL|159.95|-1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|-159.95|159.95|-159.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6904|274129987|160268597|10|2| ||1137|1001|NULL|6246|NULL|79.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|79.95|79.95|79.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6904|274130256|160272692|10|2| ||1700|1001|NULL|683680|NULL|119.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|119.95|119.95|119.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6904|274137950|160279663|10|2| ||765|1001|NULL|805833|NULL|175.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|175.00|175.00|175.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274148557|160277126|10|2| ||1899|1001|NULL|710646|NULL|209.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|209.95|209.95|209.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274150368|160278968|10|2| ||4257|1001|NULL|704089|NULL|179.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|179.95|179.95|179.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274151738|160282012|10|2| ||4343|1100|NULL|1182558|NULL|115.50|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|115.50|115.50|115.50|| ||NULL|NULL|||OTHER|11699||1|2012-01-22|NULL
2|6907|274101678|160277714|10|2| ||3502|1101|NULL|854805|NULL|99.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|99.95|99.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274104593|160280026|10|2| ||3523|1001|NULL|714480|NULL|83.97|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|83.97|59.62|59.62|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274106596|160281933|20|2| ||4016|1001|NULL|35744|NULL|9.99|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|9.99|9.99|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274111086|160268091|10|2| ||4082|1001|NULL|704099|NULL|129.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|129.95|129.95|129.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274122638|160277239|10|2| ||2192|1001|NULL|758125|NULL|140.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|140.00|140.00|140.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274126439|160280592|10|2| ||6281|1001|NULL|6956|NULL|74.96|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|74.96|74.96|74.96|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274126626|160280622|10|2| ||198|1001|NULL|6280|NULL|109.95|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|109.95|76.97|76.97|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274127515|160270707|10|2| ||498|1101|NULL|853427|NULL|149.95|-1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|-149.95|149.95|-149.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274130447|160272992|10|2| ||3192|1001|NULL|758879|NULL|170.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|170.00|170.00|170.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274131315|160263491|10|2| ||433|1001|NULL|840468|NULL|145.00|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|145.00|125.00|125.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274132418|160274362|10|2| ||89|1001|NULL|708864|NULL|159.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|159.95|159.95|159.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274132796|160274697|10|2| ||508|1001|NULL|711076|NULL|98.59|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|98.59|70.00|70.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274137579|160274971|10|2| ||1406|1001|NULL|576788|NULL|34.97|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|34.97|25.98|25.98|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274138100|160270820|10|2| ||1406|1100|NULL|27803|NULL|89.99|-1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|-89.99|89.99|-89.99|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274138779|160269505|10|2| ||543|1001|NULL|683670|NULL|99.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|99.95|99.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274144458|160275595|30|2| ||797|1001|NULL|755714|NULL|125.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|125.00|125.00|125.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274149663|160280176|10|2| ||1206|1001|NULL|1101604|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274152828|160281242|10|2| ||2093|1001|NULL|757311|NULL|145.00|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|145.00|125.00|125.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274131808|160264199|20|2| ||435|1001|NULL|170611|NULL|99.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|99.95|99.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274133783|160275474|10|2| ||5723|1001|NULL|699626|NULL|109.95|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|109.95|87.96|87.96|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6904|274129834|160272359|10|2| ||503|1001|NULL|1101605|NULL|9.99|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|9.99|9.99|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6904|274131301|160273672|10|2| ||5716|1001|NULL|715393|NULL|129.98|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|129.98|109.98|109.98|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6904|274137936|160270804|10|2| ||1169|1001|NULL|757258|NULL|195.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|195.00|195.00|195.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274098800|160275400|10|2| ||4966|1001|NULL|699625|NULL|109.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|109.95|109.95|109.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274131641|160270076|10|2| ||4195|1001|NULL|699625|NULL|109.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|109.95|109.95|109.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274145497|160281887|10|2| ||1249|1001|NULL|27805|NULL|119.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|119.99|59.99|59.99|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6905|274149098|160279787|10|2| ||5061|1001|NULL|248108|NULL|4.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|4.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274102959|160278857|10|2| ||2753|1001|NULL|711068|NULL|167.96|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|167.96|167.96|167.96|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274105024|160280412|10|2| ||3528|1001|NULL|567993|NULL|134.95|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|134.95|114.95|114.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274107835|160265445|10|2| ||4018|1001|NULL|704025|NULL|169.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|169.95|169.95|169.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274120509|160275631|10|2| ||2942|1001|NULL|505906|NULL|6.99|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|6.99|6.99|6.99|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274130574|160263913|30|2| ||86|1001|NULL|170600|NULL|89.95|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|89.95|44.97|44.97|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274133069|160264997|10|2| ||1156|1001|NULL|861924|NULL|29.98|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|29.98|29.98|29.98|| ||NULL|NULL|||WATCH|11699||1|2012-01-22|NULL
2|6907|274135556|160267212|10|2| ||522|1001|NULL|702248|NULL|119.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|119.95|119.95|119.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274136835|160278535|10|2| ||534|1001|NULL|170638|NULL|99.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|99.95|99.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274137625|160279298|30|2| ||3539|1001|NULL|170607|NULL|99.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|99.95|99.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274138947|160269829|10|2| ||1170|1001|NULL|712793|NULL|167.96|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|167.96|167.96|167.96|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274142932|160272433|10|2| ||1824|1001|NULL|861668|NULL|245.00|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|245.00|171.50|171.50|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274142950|160279593|10|2| ||4240|1001|NULL|758122|NULL|195.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|195.00|195.00|195.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274146601|160275535|30|2| ||1254|1001|NULL|586592|NULL|230.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|230.00|230.00|230.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274106234|160263950|10|2| ||6071|1001|NULL|708864|NULL|159.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|159.95|159.95|159.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6903|274135199|160268039|10|2| ||1403|1001|NULL|1178105|NULL|149.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|149.95|149.95|149.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6904|274121657|160265997|10|2| ||3578|1001|NULL|242094|NULL|5.99|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|5.99|5.99|5.99|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6904|274134051|160271967|10|2| ||3207|1001|NULL|52611|NULL|70.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|70.00|70.00|70.00|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6905|274112084|160269196|30|2| ||54|1001|NULL|592168|NULL|34.98|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|34.98|34.98|34.98|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274100418|160276610|10|2| ||4133|1101|NULL|684422|NULL|89.95|-1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|-89.95|89.95|-89.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274105047|160280745|10|2| ||1027|1101|NULL|567113|NULL|0|-1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|0|40.24|-40.24|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274120384|160275270|10|2| ||1839|1001|NULL|849393|NULL|139.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|139.95|139.95|139.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274124031|160267879|10|2| ||473|1001|NULL|35742|NULL|9.99|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|9.99|9.99|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274127424|160281389|30|2| ||490|1001|NULL|699601|NULL|99.95|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|99.95|99.95|99.95|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274128900|160267806|10|2| ||1142|1001|NULL|586669|NULL|220.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|220.00|220.00|220.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274143537|160273074|10|2| ||3243|1001|NULL|6284|NULL|82.46|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|82.46|82.46|82.46|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274144995|160281493|10|2| ||1824|1001|NULL|194725|NULL|34.97|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|34.97|34.97|34.97|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274148544|160277124|30|2| ||10052|1001|NULL|6254|NULL|55.96|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|55.96|55.96|55.96|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274148957|160279765|20|2| ||1514|1001|NULL|211698|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6907|274149561|160278197|20|2| ||4182|1001|NULL|840536|NULL|105.00|1||| ||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|105.00|105.00|105.00|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
2|6907|274152979|160281270|30|2| ||1918|1001|NULL|1101605|NULL|9.99|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|9.99|0|0|| ||NULL|NULL|||ACCS|11699||1|2012-01-22|NULL
2|6903|274102970|160278859|10|2| ||1013|1001|NULL|840530|NULL|155.00|1|||Y||NULL|||N| |NULL|NULL|NULL|NULL|||NULL| |NULL|155.00|108.50|108.50|| ||NULL|NULL|||SUN|11699||1|2012-01-22|NULL
